22	655	1
15	24	1
806	3728	1
29	95	1
88	3452	1
1103	1633	1
621	1415	1
72	221	1
103	1072	1
1	210	1
85	3511	1
180	3764	-1
86	1379	1
33	42	1
255	945	1
400	659	1
521	1154	1
172	3335	1
2	1822	1
18	21	1
21	149	1
1102	2514	1
1391	2334	1
1469	1470	1
394	2308	1
187	483	1
0	120	1
403	907	1
174	3764	1
85	3727	-1
52	2378	1
123	883	1
14	964	1
29	3162	1
43	444	1
49	148	1
14	3094	1
61	884	1
13	196	1
1721	3778	1
21	1256	1
354	2510	1
561	1464	1
136	2715	1
145	540	1
60	970	1
1877	3395	1
97	163	1
20	737	1
39	2138	1
3463	3705	-1
81	157	1
57	374	1
1652	3721	-1
3	577	1
1689	3777	-1
197	3779	-1
465	657	1
2	104	1
7	486	1
14	3449	1
87	184	-1
7	3463	1
60	598	1
187	3725	-1
302	611	1
540	1120	1
9	270	1
1887	2385	1
338	914	1
9	1795	1
459	1127	1
18	144	1
65	158	1
156	203	1
9	3012	1
234	504	1
141	1768	1
0	1314	1
9	1305	1
477	1247	1
125	2334	1
28	52	1
79	243	1
34	436	1
348	494	1
3	249	1
12	2384	1
175	739	1
895	1200	1
189	3763	1
176	1689	-1
541	628	1
229	377	1
6	1176	1
11	1185	1
435	3613	-1
57	309	1
8	145	1
6	685	1
88	253	1
24	94	1
518	1286	1
123	584	1
322	1239	1
28	87	1
2864	3618	-1
45	3033	1
77	1247	1
7	12	1
22	1078	1
311	667	1
7	527	1
797	955	1
80	1857	1
6	1520	1
1	1096	1
33	35	1
22	1414	1
25	230	1
33	1379	1
102	2227	1
151	3778	1
7	3682	-1
343	787	1
725	789	1
1	329	1
160	549	1
23	1729	1
82	123	1
29	1730	1
287	2345	1
21	2169	1
223	1992	1
24	3715	1
251	1928	1
0	2376	1
316	1774	1
1244	3739	1
21	1276	1
178	751	1
89	176	-1
110	244	1
27	49	1
375	1384	1
0	2799	1
148	2374	-1
35	1560	1
30	641	1
19	585	1
20	109	1
234	3576	1
13	32	1
109	1881	1
681	1718	1
3658	3688	1
92	228	1
316	359	1
10	273	1
814	3756	-1
281	917	1
0	178	1
862	1116	1
10	48	1
346	484	1
161	207	1
7	3742	-1
61	1041	1
9	129	1
2367	3766	1
10	40	1
220	275	1
174	312	1
147	465	1
649	3682	1
848	1631	1
176	505	1
441	3686	-1
78	154	1
173	279	1
356	477	1
0	542	1
1006	3775	1
176	294	1
108	180	1
528	746	1
113	1552	1
21	423	1
274	3739	1
36	96	1
0	1300	1
5	3566	1
10	797	-1
101	108	1
2	9	1
477	3463	-1
993	1208	-1
383	2479	1
4	177	1
97	557	1
298	1239	1
176	257	1
102	283	1
22	1224	1
168	182	1
24	265	1
31	2242	1
323	611	1
373	399	1
3600	3778	-1
48	288	1
76	851	1
162	218	1
54	142	1
3511	3735	1
89	121	1
274	3695	1
0	2939	1
21	41	1
31	135	1
213	1791	1
254	263	1
16	3778	1
26	1564	1
31	165	1
126	3100	1
2065	2553	1
7	426	-1
0	2150	1
0	14	1
13	26	1
42	591	1
466	700	-1
0	709	1
756	3684	1
0	3314	1
17	1798	1
10	679	-1
123	331	-1
