181	148	1
14	175	-1
75	1010	1
732	17	1
227	2	1
127	2380	1
112	13	1
289	130	1
2215	132	1
2819	0	1
6	160	1
1708	8	1
128	168	1
755	1182	1
3453	930	1
32	430	1
346	3	1
3475	26	1
587	64	1
8	1477	1
214	105	1
265	20	1
211	1616	1
156	7	1
41	3760	-1
563	22	1
148	49	1
1714	193	1
4	2407	-1
403	1958	1
96	135	1
283	102	1
13	3743	1
1462	2082	1
204	361	1
634	257	1
17	150	1
277	3766	-1
3584	2	1
241	28	1
512	65	1
2317	243	-1
3776	3512	1
24	1325	1
2242	12	1
3744	6	1
968	2	1
3757	84	-1
268	3128	1
2	3202	1
408	2831	1
8	174	1
231	1609	1
86	2154	1
139	1	1
94	37	1
42	124	1
116	1	1
200	31	1
171	6	1
15	2943	1
7	317	1
761	1587	1
437	120	1
7	1042	-1
943	13	1
640	2340	1
3144	26	1
721	192	1
3621	1048	1
2228	141	1
235	151	1
1234	327	1
408	65	1
10	33	1
70	20	1
5	430	1
35	3741	1
6	2407	-1
15	1321	1
1113	3742	1
6	1359	1
3781	2747	1
425	3696	1
61	228	1
78	2091	1
1455	146	1
905	97	1
2193	276	1
213	6	1
800	349	1
466	8	1
1148	41	1
282	1453	1
4	117	1
94	3778	-1
2	189	1
91	3622	1
513	440	1
340	3748	1
156	333	1
508	40	1
5	3732	-1
145	2933	1
58	190	1
861	618	1
55	2336	1
1993	216	1
33	3703	1
727	5	1
1588	29	1
3679	6	1
51	2892	1
2	2320	1
1537	0	1
490	115	1
848	3742	1
447	1264	1
944	13	1
1369	140	1
3409	14	1
3208	1837	1
184	263	1
136	2525	1
1878	3396	1
6	1308	1
467	424	1
149	21	1
1235	262	1
1786	24	1
28	1187	1
396	1059	1
869	2110	1
52	24	1
44	25	1
370	797	1
2361	115	1
57	290	1
191	2292	1
123	641	1
2663	313	1
187	3718	-1
1	205	1
120	2837	1
86	125	1
74	15	1
966	14	1
47	1278	1
1	82	1
11	1833	1
53	233	1
587	23	1
278	268	1
936	286	1
153	466	1
2025	540	1
400	1610	1
970	32	1
238	3514	-1
116	3766	1
2269	45	1
13	76	1
1360	7	1
1638	538	1
24	3731	1
2335	280	1
1371	4	1
6	3772	-1
933	235	1
0	1071	1
167	90	1
94	123	-1
3412	376	1
386	281	1
45	1804	1
127	544	1
705	5	1
14	66	1
3709	3699	1
453	9	1
171	29	1
715	2018	1
12	3758	1
5	3154	1
15	310	1
81	35	1
72	3345	1
779	570	1
179	373	1
15	1426	1
288	48	1
9	2249	1
4	1067	1
29	171	1
2194	51	1
3728	92	-1
579	2704	1
156	203	1
1307	69	1
155	50	1
305	40	1
122	72	1
2759	8	1
176	520	1
10	3677	-1
37	164	1
392	264	1
679	139	1
130	1240	1
12	1209	1
179	229	1
70	32	1
134	4	1
142	1339	1
30	4	1
430	2339	1
2028	27	1
51	24	1
3698	3574	1
16	134	1
33	80	1
1929	251	1
333	820	1
36	473	1
1136	77	1
632	49	1
24	42	1
73	1604	1
3464	3716	-1
249	95	1
250	1712	1
116	797	-1
157	11	1
0	3142	1
347	8	1
158	144	1
97	93	1
1831	2	1
288	4	1
13	141	1
23	287	1
1618	98	1
2041	368	1
472	181	1
192	109	1
2036	510	1
121	590	1
1281	16	1
0	1524	1
0	1589	1
1867	1049	1
767	1348	1
3769	140	1
32	1475	1
734	39	1
0	648	1
11	80	1
0	1855	1
1161	7	1
1209	856	1
3782	3780	1
410	25	1
39	383	1
121	42	1
13	1723	1
1363	1556	1
169	21	-1
388	125	1
22	1910	1
3461	210	1
123	99	1
655	208	1
86	1380	1
1618	224	1
160	1312	1
76	230	1
2	285	1
10	2864	1
421	381	1
9	257	1
0	453	1
533	20	1
10	82	1
45	978	1
544	48	1
539	862	1
32	738	1
76	23	1
3336	244	1
7	84	1
144	482	1
1194	431	1
153	221	1
463	52	1
1323	176	1
100	566	1
147	312	1
1771	26	1
1649	3742	1
18	244	1
475	2568	1
136	66	1
59	16	1
103	497	1
246	33	1
1379	5	1
253	338	1
3742	1649	1
119	58	1
156	50	1
141	254	1
1660	3742	1
3	732	1
2152	68	1
12	3075	1
25	111	1
816	429	1
3493	84	1
985	407	1
191	232	1
2684	75	1
224	1100	1
2497	0	1
62	208	1
2329	26	1
622	259	1
182	263	1
2753	0	1
1153	165	1
2382	150	1
924	567	1
2928	392	1
3769	57	1
292	125	1
3	214	1
0	3603	-1
165	10	1
2299	2	1
1298	183	1
90	53	1
21	271	1
87	28	1
19	197	1
174	3767	1
218	237	1
29	277	1
8	41	1
3772	144	-1
21	252	1
7	1345	-1
219	959	1
396	1195	1
18	401	1
473	77	1
2154	86	1
119	221	1
1387	3500	-1
257	45	1
77	628	1
3518	150	-1
72	1055	1
14	23	1
405	129	1
1	349	1
48	335	1
391	1507	1
12	177	1
734	10	1
8	682	1
0	2926	1
197	143	1
56	74	1
1178	5	1
1041	19	1
823	112	-1
884	123	1
3732	1829	1
589	127	1
1593	350	1
685	65	1
319	2	1
22	118	1
960	3743	1
2498	1	1
254	3781	1
436	236	1
669	448	1
10	592	1
2331	2	1
11	457	1
465	53	1
3773	1322	1
124	3545	-1
57	750	1
490	268	1
24	286	1
32	1136	1
34	79	-1
1229	378	1
2327	2	1
61	41	1
69	195	1
92	3411	1
3639	3773	-1
30	428	1
149	679	1
0	1196	1
264	392	1
394	88	1
35	176	1
1637	365	1
278	34	1
95	1552	1
385	78	1
372	243	1
400	659	1
1596	113	1
3621	25	1
3	2102	1
31	57	1
640	171	1
108	180	1
48	288	1
120	2117	1
756	18	1
435	269	1
22	83	1
646	164	1
255	174	1
15	992	1
2008	253	1
21	105	1
165	54	1
1	149	1
1486	1	1
2941	0	1
257	1920	1
2372	84	1
432	2368	1
83	499	1
162	396	1
109	439	1
381	776	1
6	548	1
493	224	1
666	610	1
198	15	1
114	258	1
74	254	1
32	311	1
29	15	1
0	809	1
593	36	1
797	116	-1
37	255	1
2828	293	1
510	611	1
1739	349	1
25	192	1
143	757	1
5	1177	1
0	3244	1
2335	906	1
3	511	1
1796	9	1
7	3601	-1
198	1586	1
1186	3719	-1
3541	3680	-1
1950	107	1
14	1161	1
294	10	1
3743	960	1
142	3093	1
28	683	1
467	9	1
18	96	1
1683	3453	1
222	0	1
1	1784	1
5	38	1
1248	3742	-1
688	301	1
11	81	1
711	0	1
458	32	1
1	144	1
43	1920	1
11	171	1
49	405	1
243	42	1
64	56	1
149	2544	1
2368	114	1
6	3769	-1
124	496	1
94	10	1
42	3761	-1
525	109	1
2177	0	1
82	23	1
105	259	1
553	0	1
0	724	1
228	1060	1
988	39	1
164	187	1
3781	795	1
57	29	1
812	3778	-1
700	2	1
105	77	1
884	1824	1
141	549	1
21	383	1
2273	2268	1
623	78	1
196	6	1
471	269	1
44	1946	1
29	3190	1
2	719	1
541	407	1
3773	52	1
2822	0	1
1020	25	1
243	640	1
571	35	1
1281	6	1
350	431	1
15	137	1
259	66	1
14	87	1
221	3379	1
35	246	1
13	66	1
847	236	1
685	29	1
0	1314	1
53	3742	-1
1341	936	1
2622	88	1
41	30	1
476	1661	1
9	453	1
99	644	1
99	11	1
2335	97	1
548	6	1
165	1796	1
1359	11	1
671	1	1
294	243	1
3343	57	1
1637	366	1
1908	4	1
1077	1520	1
3568	5	1
783	3742	1
7	3568	1
32	28	1
13	547	1
8	451	1
665	206	1
7	4	1
359	84	1
12	3468	1
307	92	1
74	131	1
274	194	1
135	31	1
230	3506	1
65	685	1
448	64	1
497	3562	-1
1001	381	1
3774	15	1
2332	7	1
2	204	1
1737	170	1
3391	0	1
705	127	1
756	1186	1
162	1773	1
596	487	1
134	2894	1
350	1593	1
1931	269	1
314	25	1
3763	35	1
511	459	1
0	1287	1
5	23	1
529	14	1
3696	490	-1
64	112	1
105	2040	1
9	55	1
562	312	1
9	144	1
12	3179	1
418	530	1
2335	357	1
2647	403	1
41	608	1
226	144	1
247	3279	1
178	3780	-1
106	360	1
383	17	1
3711	479	1
182	448	1
1282	0	1
99	364	1
63	2428	1
1297	1500	1
388	234	1
430	261	1
1788	3464	1
271	10	1
101	53	1
12	1809	1
80	228	1
37	64	1
679	2093	1
176	295	1
63	2429	1
279	4	1
3744	82	1
13	442	1
14	74	1
1449	2049	1
121	466	1
705	92	1
265	132	1
761	10	1
461	600	1
115	2375	1
276	739	1
169	632	1
49	1931	1
17	32	1
1233	661	1
173	390	1
117	57	1
5	3598	1
3	118	1
2866	797	1
51	2179	1
1385	3571	1
873	37	1
178	9	1
144	130	1
1341	29	1
382	3742	1
1185	244	1
3268	10	1
176	1537	1
165	84	1
67	60	1
216	2560	1
12	3656	-1
2216	10	1
216	148	1
14	3427	-1
19	891	1
1480	13	1
6	3595	-1
98	208	1
28	3263	1
18	3584	1
2018	98	1
3247	170	1
934	22	1
27	1254	1
1802	67	1
806	19	1
153	875	1
19	1	1
5	393	1
477	857	1
601	240	1
233	1909	1
1	305	1
1757	116	1
401	234	1
23	210	1
1020	211	1
223	2463	1
1548	430	1
753	644	1
1	561	1
6	2306	1
3776	187	-1
614	3742	1
230	76	1
30	160	1
629	17	1
96	315	1
2082	1462	1
69	68	1
11	1552	1
139	684	1
12	3692	-1
123	0	1
1082	83	1
2339	430	1
418	605	1
7	117	1
21	345	1
1539	802	1
1144	50	1
10	646	1
856	573	1
1727	56	1
493	58	1
236	3768	-1
1258	1013	1
82	6	1
1007	1296	1
142	1501	1
219	303	1
68	10	1
843	136	1
3403	95	1
6	305	1
12	2266	1
57	3769	-1
176	195	1
62	223	1
1256	2031	1
231	69	1
12	416	1
3506	730	1
341	3204	1
34	84	-1
9	509	1
964	596	1
21	102	1
20	29	1
3464	506	-1
91	1575	1
340	299	1
514	152	1
107	30	1
7	3027	1
0	3334	1
447	1102	1
287	357	1
3464	642	1
540	364	1
148	181	1
81	3359	1
7	153	1
225	612	1
43	322	1
370	46	1
5	641	1
1	1976	1
10	798	1
702	176	1
640	972	1
849	340	1
707	550	1
1641	251	1
2178	9	1
319	9	1
1899	290	1
345	8	1
32	3321	1
3635	683	1
257	263	1
18	4	1
12	3037	1
3465	40	1
669	27	1
37	959	1
321	656	1
294	152	1
443	1927	1
47	1716	1
17	1563	1
85	1203	1
21	395	1
0	2162	1
577	3	1
94	3610	1
26	80	1
184	50	1
85	468	-1
1488	16	1
18	3253	1
7	3558	1
377	399	1
233	401	1
2	1058	1
10	11	1
1773	31	1
88	174	1
407	32	1
2280	0	1
202	31	1
7	695	-1
1826	45	1
673	1012	1
2409	329	1
10	12	1
252	209	1
47	38	1
87	163	1
853	74	1
94	3245	1
72	3642	-1
17	436	1
210	1488	1
14	2436	1
823	125	1
213	5	1
2527	1427	1
10	14	1
52	184	1
821	196	1
979	33	1
197	68	1
567	71	1
328	82	1
3742	852	1
412	102	1
441	15	1
762	217	1
141	1284	1
3118	12	1
3270	1869	1
141	49	1
74	5	1
78	38	1
556	306	1
349	3575	1
291	525	1
3419	248	1
3493	113	1
869	136	1
442	352	1
85	103	1
283	2127	1
446	1970	1
654	15	1
1327	451	1
70	348	1
3007	1153	1
381	181	1
80	3249	1
23	92	1
37	2966	1
21	165	1
135	41	1
356	166	1
16	41	1
25	244	1
23	1855	1
78	579	1
208	7	1
117	172	1
1926	418	1
20	392	1
2	1042	1
1797	1354	1
443	1013	1
52	416	1
656	321	1
2279	2	1
0	2350	1
3742	353	1
134	1731	1
337	3701	1
187	14	-1
1412	716	1
6	3679	-1
1456	939	1
155	484	1
844	62	1
899	268	1
7	3528	-1
387	324	1
1044	706	1
7	200	1
23	3778	-1
507	443	1
172	3745	-1
9	47	1
180	129	1
6	747	1
176	23	1
149	3780	-1
800	3782	-1
74	1416	1
133	2992	1
1905	85	1
4	3722	-1
183	3238	1
1826	126	1
4	197	1
1156	547	1
25	18	1
2	2902	1
12	4	1
32	70	1
295	176	1
3714	3695	1
62	41	1
56	871	1
252	21	1
1812	12	1
187	10	-1
2379	94	1
3380	125	1
113	278	1
3743	61	1
131	840	1
1248	569	1
215	3782	-1
1962	1450	1
544	127	1
0	2745	1
1795	29	1
57	30	1
534	653	1
0	553	1
17	56	1
94	3782	-1
168	1438	1
11	5	1
2789	255	1
1682	3702	-1
143	234	1
635	0	1
0	585	1
0	1541	1
395	7	1
76	64	1
1148	145	1
284	150	1
204	21	1
3634	37	1
474	1979	1
91	92	1
2	30	1
2243	1	1
160	2212	1
26	824	1
156	54	1
2172	0	1
648	0	1
97	113	1
3781	158	1
1055	72	1
2506	138	1
574	615	1
6	428	1
455	9	1
1011	2097	1
88	628	1
3731	2237	1
46	50	1
51	2194	1
3512	227	1
135	2	1
50	7	1
63	34	1
196	134	1
3551	1987	1
25	3773	1
483	1321	-1
176	12	1
55	1345	1
105	224	1
114	5	1
51	20	1
265	295	1
313	3742	-1
0	3087	1
887	260	1
2970	150	1
21	2772	1
374	3423	1
6	2922	1
3155	0	1
135	66	1
248	3419	1
277	3743	-1
381	367	1
529	20	1
224	1333	1
122	48	1
1399	3730	1
1286	8	1
1589	0	1
246	11	1
948	368	1
135	890	1
19	89	1
3306	4	1
572	1000	1
4	25	1
1236	535	1
5	814	1
3110	0	1
1950	148	1
388	629	1
145	32	1
0	682	1
67	1050	1
1269	108	1
108	3702	1
10	44	1
683	82	1
345	3743	1
347	306	1
6	1151	1
25	1137	1
348	184	1
32	13	1
95	2415	1
115	29	1
159	88	1
3728	562	1
44	718	1
364	540	1
991	535	1
118	3689	1
1009	2114	1
743	401	1
1129	32	1
69	6	1
1573	18	1
375	3738	1
2331	753	1
728	38	1
3740	6	1
3714	3731	-1
370	6	1
74	3464	1
132	588	1
15	710	1
32	2121	1
47	1919	1
59	1	1
101	102	1
236	39	1
3132	126	1
14	3508	-1
1710	25	1
21	682	1
2576	2150	1
318	123	1
57	3688	-1
228	3703	1
3492	14	1
639	41	1
138	712	1
24	121	1
103	47	1
12	427	1
243	142	1
285	3734	-1
107	354	1
702	23	1
1221	15	1
49	720	1
875	1339	1
87	184	-1
1321	15	1
612	43	1
69	64	1
1761	142	1
3488	526	1
596	1861	1
6	1035	1
1756	176	1
1392	163	-1
84	1179	1
33	140	1
3471	94	1
42	24	1
254	263	1
1843	756	1
30	13	1
41	154	1
263	804	1
410	37	1
18	1580	1
16	3588	-1
756	11	1
2278	45	1
46	16	1
92	110	1
659	148	1
724	9	1
129	975	1
370	26	1
298	83	1
823	442	-1
49	1973	1
128	1410	1
158	36	1
554	79	1
1715	2734	1
785	2598	1
3728	250	1
97	16	1
561	9	1
135	3	1
125	3370	1
1128	459	1
14	46	-1
183	746	1
15	533	1
11	375	1
1005	1010	1
430	277	1
23	132	1
265	173	1
402	76	1
682	8	1
75	77	1
440	1237	1
76	32	1
23	1690	1
672	874	1
85	3382	-1
3016	178	1
940	144	1
190	595	1
3065	5	1
3774	49	1
62	898	1
130	30	1
957	0	1
695	2298	1
256	49	1
1183	29	1
25	2279	1
0	1492	1
14	1902	1
1150	6	1
132	100	1
187	240	1
121	1737	1
1387	1392	1
680	14	1
84	3414	1
3760	15	1
112	1	1
3482	1571	1
1418	1623	1
998	180	1
1331	2234	1
585	2752	1
15	1913	1
55	176	1
116	2804	1
3	352	1
490	3780	-1
13	1730	1
109	958	1
1341	10	1
247	10	1
229	185	1
2335	81	-1
14	3437	1
24	1335	1
1839	0	1
1455	2	1
129	216	1
940	105	1
56	303	1
80	3330	1
197	39	1
3377	6	1
320	6	-1
2	747	1
60	1273	1
23	410	1
165	9	1
101	1004	1
221	28	1
701	706	1
3687	3464	-1
14	3502	-1
91	1322	1
7	553	1
277	5	1
91	39	1
77	75	1
23	35	1
1883	150	1
154	10	1
1691	1114	1
2353	205	1
63	2292	1
29	3694	1
3696	3781	-1
373	179	1
1002	78	1
1570	137	1
4	95	1
1	174	1
25	17	1
1829	3732	-1
753	1822	1
3	395	1
936	3690	1
1119	78	1
1693	656	1
259	3782	-1
120	504	1
237	248	1
6	21	1
2084	1268	1
2010	777	1
0	816	1
110	3776	-1
473	36	1
3770	50	1
1057	120	1
221	237	1
84	3776	-1
45	1334	1
369	304	1
391	1160	1
3459	34	1
3575	349	1
86	3593	-1
608	1242	1
66	259	1
1470	1471	1
50	115	1
434	12	1
1324	6	1
4	249	1
144	3680	-1
147	839	1
39	128	1
875	740	1
640	2254	1
0	3735	-1
98	1641	1
84	18	1
1812	177	1
2	11	1
18	81	1
66	84	1
11	288	1
165	61	1
495	3319	1
2117	17	1
849	1404	1
168	1002	1
1225	2476	1
196	114	1
1759	68	1
94	3	1
487	1564	1
2386	115	1
3722	57	-1
73	1619	1
140	320	1
484	186	1
2907	9	1
31	2364	1
106	13	1
12	1393	1
659	16	1
189	3758	-1
328	136	1
3710	337	1
144	2468	1
212	217	1
20	747	1
68	2168	1
21	368	1
26	640	1
1628	3591	1
719	138	1
12	94	1
12	964	1
1784	1	1
52	109	1
14	30	-1
11	390	1
487	490	1
254	34	1
94	395	1
176	1303	1
32	640	1
979	335	1
2508	138	1
339	607	1
176	1162	1
797	2173	1
140	48	1
276	13	1
1549	144	1
0	1444	1
38	20	1
89	77	1
25	385	1
139	36	1
6	1177	1
62	10	-1
66	1729	1
124	252	1
1124	313	1
311	573	1
254	1739	1
255	3770	-1
0	2280	1
0	2995	1
515	76	1
122	114	1
1556	205	1
703	81	1
12	516	-1
138	326	1
1042	11	1
89	313	1
204	806	1
129	403	1
9	1326	1
651	464	1
18	1881	1
105	296	1
9	685	1
765	14	1
1531	598	1
16	65	1
172	1369	1
2948	392	1
482	6	1
1284	0	1
231	276	1
85	1890	1
25	243	1
747	178	1
358	2616	1
1176	219	1
1534	4	1
3778	160	1
191	280	1
1103	914	1
655	24	1
149	3	1
514	425	1
248	184	1
60	971	1
1868	1867	1
3	222	1
0	94	1
1861	596	1
10	407	1
15	218	1
54	1453	1
19	121	1
14	1133	1
139	130	1
291	320	1
113	896	1
96	78	1
1980	9	1
3253	432	1
21	190	1
41	8	1
35	289	1
475	1110	1
2784	304	1
72	527	1
91	140	1
823	3730	-1
124	375	1
23	109	1
1418	421	1
595	196	1
24	31	1
3743	1022	1
176	189	1
56	1741	1
865	1255	1
96	72	1
1486	116	1
7	3471	-1
875	3654	-1
675	1007	1
3	346	1
434	626	1
271	1002	1
542	77	1
127	1064	1
61	135	1
487	60	1
6	3744	-1
0	2694	1
1627	403	1
3594	1328	1
69	490	-1
862	1248	1
921	714	1
10	13	1
7	1583	-1
375	92	1
22	499	1
5	3765	-1
186	25	1
720	440	1
488	27	1
4	81	1
150	212	1
353	1401	1
253	1457	1
56	2575	1
402	510	1
2391	172	1
74	47	1
173	42	1
12	24	1
696	176	1
0	2128	1
173	176	-1
613	6	1
444	43	1
24	1339	1
1151	6	1
453	160	1
736	144	1
1807	1334	1
7	982	1
2502	224	1
3	310	1
0	2774	1
36	53	1
160	1769	1
216	515	1
96	9	1
776	381	1
7	1555	1
248	522	1
490	1038	1
733	545	1
84	145	1
1534	12	1
404	530	1
2851	361	1
317	3782	-1
3	116	1
384	925	1
758	58	1
176	3695	-1
3576	86	1
549	32	1
105	271	1
1790	70	1
361	204	1
3763	18	1
18	94	1
144	1	1
42	171	1
9	3755	-1
1271	132	1
1073	63	1
0	1027	1
12	2269	1
141	945	1
103	232	1
147	118	1
1118	3742	1
65	99	1
2641	238	1
0	1834	1
